tbl_poc_cmf_activosbanco1_mes.instituciones,tbl_poc_cmf_activosbanco1_mes.producto,tbl_poc_cmf_activosbanco1_mes.monto,tbl_poc_cmf_activosbanco1_mes.mdm_fhnew,tbl_poc_cmf_activosbanco1_mes.mdm_processnew,tbl_poc_cmf_activosbanco1_mes.mdm_hash,tbl_poc_cmf_activosbanco1_mes.periodo_mes
Banco Consorcio,Efectivo y dep�sitos en bancos,249459.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d4119794b1ece221cb5f53f2ff2b381edf68021d95a724c6cfeaa8d274a6d5fc,2019-11-01
Banco de Chile,Efectivo y dep�sitos en bancos,2031591.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,021417829088a09159080f63ba6ecd9c56092cabd3e20d1f8d7002b48545fb62,2019-11-01
Banco de Cr�dito e Inversiones,Efectivo y dep�sitos en bancos,3274155.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,251b728ab0ba39cb633bcc02420c519115cb6d4f11dcae8bd1d6293ee66c1e62,2019-11-01
Banco del Estado de Chile,Efectivo y dep�sitos en bancos,6081170.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ea1b16a0500fb97cccef571a0761aee8c5f4a4daba6631da1e457f9b9512bef8,2019-11-01
Banco do Brasil S.A.,Efectivo y dep�sitos en bancos,3052.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,0de9f737f829610324f09e85edfd0a7a981702f12504b74c2720c5f0f5fce784,2019-11-01
Banco Falabella,Efectivo y dep�sitos en bancos,499223.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,da8bdb8356479e5c8520c04a1faaeb83b26ac0bbc2f277c950f4748c00b8f9d0,2019-11-01
Banco Internacional,Efectivo y dep�sitos en bancos,237889.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,505ea453fda5b3da6a686d78e17c6dfb1ccd3779196a1c467e6935c23d9cba30,2019-11-01
Banco Ripley,Efectivo y dep�sitos en bancos,30962.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,7acbef6a5aba5038f3827c38e941137dddbd6cea3ee5dd972858671691e15659,2019-11-01
Banco Santander-Chile,Efectivo y dep�sitos en bancos,3243890.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,9098a25eb88a03bb88402e58a18a1a895d9102e95bc96d10b020189d371a5774,2019-11-01
Banco Security,Efectivo y dep�sitos en bancos,827909.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d90640ecd4e538fbe61c1596c393aa8b6e6b74e6093e9f9e64dfbb1a3820e20e,2019-11-01
"Bank of China, Agencia en Chile",Efectivo y dep�sitos en bancos,7960.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,a0263eb577053734b55f21275a0edac995be243424114fe037c976f2b66e2195,2019-11-01
"China Construction Bank, Agencia en Chile",Efectivo y dep�sitos en bancos,42357.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,0c01e82ae2380bc23832a62e238a240f439df5b708ddbbeb77bde81d6373c08f,2019-11-01
HSBC Bank (Chile),Efectivo y dep�sitos en bancos,96123.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,c8cca8e9a84537a54a027bd517d1bc5eeca09389a28eec71bae3a98c3aaf5938,2019-11-01
Ita� Corpbanca,Efectivo y dep�sitos en bancos,1404403.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,9363ae581eb4e7897c1efc8647c996cedcbcccce411b6d9208b1a4580a460567,2019-11-01
"JP Morgan Chase Bank, N.A.",Efectivo y dep�sitos en bancos,387002.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,9bc817d97da65a2b924baba5d9a2c583dfb4df34e86ceea8e3938ecd5d83a596,2019-11-01
Scotiabank Chile,Efectivo y dep�sitos en bancos,1295720.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,c8395f17207be67ab22efd8ec9f13c370a3de0375fa58c40b459135d33f6460d,2019-11-01
Banco Bice,Instrumentos financieros no derivados,666141.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,81240dc15c043bf5f1c39b0569a73cc6300f70cfe801e31869bcf009e007c6f9,2019-11-01
Banco BTG Pactual Chile,Instrumentos financieros no derivados,271749.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,9c5ff1f162d00ae667ebf18fffdeff38db92344d2e9f9a559b8a229ca2dfa7c5,2019-11-01
Banco Consorcio,Instrumentos financieros no derivados,1530613.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ad9e5e89deaa2388ed30708c8431e692eba97e00483a29d8c58830701ff39d74,2019-11-01
Banco de Chile,Instrumentos financieros no derivados,2777307.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,62a612924f2c34b01481a97499d6b4868c1930e7afad77059ac392e6e0cbece8,2019-11-01
Banco de Cr�dito e Inversiones,Instrumentos financieros no derivados,6593499.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,b3dbcfa9f8f0314b7bd429842c07e62063ad12ae55e8c3face94555c4c36d9c4,2019-11-01
Banco del Estado de Chile,Instrumentos financieros no derivados,7573218.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ddac80f34b5bc0df0306d732cca3d38bed99aef08217c7599e6e2d0baaf90062,2019-11-01
Banco do Brasil S.A.,Instrumentos financieros no derivados,83543.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,aaa2460710698d36eb1148b21b0540e7534e4c7f8b1102bbe3afe435241ec28d,2019-11-01
Banco Falabella,Instrumentos financieros no derivados,587281.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,1d63c026f2caed15cd649db95d721e2754714ee8ccc0f0910a1c7fa01fe21f15,2019-11-01
Banco Internacional,Instrumentos financieros no derivados,374300.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,83e5330587d02cd0cded9586418fbf8d4dcaca2a1850a583affd0f827df028cd,2019-11-01
Banco Ripley,Instrumentos financieros no derivados,175647.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,493e15c08f33ee60f3d78aafee5625ae0bc2db81f92f20034e266ddefc0a17fa,2019-11-01
Banco Santander-Chile,Instrumentos financieros no derivados,3590886.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,1c9a3b5316fe247a9e12940472dc86b92999c5b50a82ea6b31b2adae9f2bf10e,2019-11-01
Banco Security,Instrumentos financieros no derivados,678001.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,b6b0bb70d0f1777879f79bee5a4530fc02260c6f8ff29c196af58707319f6fa8,2019-11-01
"Bank of China, Agencia en Chile",Instrumentos financieros no derivados,38942.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,3affe89448ee5e9401f48d8147c487afcb0bcdbead1d3dc913a08aca0b8d714a,2019-11-01
"China Construction Bank, Agencia en Chile",Instrumentos financieros no derivados,9356.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,26b7353bb1495720c8cdd54cf9ac14559efea79cb5ed01afa110b5966e1ff512,2019-11-01
HSBC Bank (Chile),Instrumentos financieros no derivados,475580.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,749e62c8e66ea90a7b1b2db50c77323962324bc01aa29a380801a4c609256905,2019-11-01
Ita� Corpbanca,Instrumentos financieros no derivados,3709374.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,f941c69d4ca85b67a80d575d21c441344c60d9d0f06340747f77563be6a63bb9,2019-11-01
"JP Morgan Chase Bank, N.A.",Instrumentos financieros no derivados,185738.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,b46ae37579d36abeb67d80ba663c121d8aefacabbc89154ba95e79355ef5d277,2019-11-01
Scotiabank Chile,Instrumentos financieros no derivados,1549403.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4c4fcb73b408438cd9a657796d60a9012107fb6b437273a7e246aa499c4b9d25,2019-11-01
Banco Bice,Instrumentos financieros derivados,206754.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,3e24c38c9ae360210c03d8b6e02c0ca7e6d2c02e690e70f94dcedf050b40df35,2019-11-01
Banco BTG Pactual Chile,Instrumentos financieros derivados,117847.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,18f1fcf703447cad6eb9f9014489eeeb644d34ca9d00d0a1c184ec4dc57f66c8,2019-11-01
Banco Consorcio,Instrumentos financieros derivados,112545.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,60f6e744144787e41bb055c2ca13dd7cfbf1388105c358bccd92d790db38b4c5,2019-11-01
Banco de Chile,Instrumentos financieros derivados,4271255.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,fb38583b8a58befba39cb7f164a112fc0ab84fc036680600fd74fb94949e44cb,2019-11-01
Banco de Cr�dito e Inversiones,Instrumentos financieros derivados,5404943.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,aa6593e29c1159c88dfc667a4efd91872830be9f58409805871b5a91544ebddd,2019-11-01
Banco del Estado de Chile,Instrumentos financieros derivados,2384820.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4097d90446e26be7abaadf1f5883f70067a98e7a8734282e7632d153a4673dd1,2019-11-01
Banco do Brasil S.A.,Instrumentos financieros derivados,0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ef2aab88e5d1c1dcb902ba7be51a89c637d86b546f66b01ab34a6ea61ff439c7,2019-11-01
Banco Falabella,Instrumentos financieros derivados,747280.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,6754c3b2a7ddacab3cf604a4b92c5c998fcc279fe5795a9c8cc32907dbc3990b,2019-11-01
Banco Internacional,Instrumentos financieros derivados,387266.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,56ca331df1357e9b8714fa30bc0a6a07261d4867eed57466da391cb07c82facf,2019-11-01
Banco Ripley,Instrumentos financieros derivados,14549.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ed7c6b18997bbded8e8e19bb7932ed702d7d4dc8ff5e0d22ce0994d6929094fb,2019-11-01
Banco Santander-Chile,Instrumentos financieros derivados,11271103.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d3268f586aab5801c2f027a86f843a7747f2d645eeb12f32582ddf428ca97509,2019-11-01
Banco Security,Instrumentos financieros derivados,488596.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,154c81416ae4328f28cf1e182d34822b1845c24c4d86a776a134abb4dc5510ce,2019-11-01
"Bank of China, Agencia en Chile",Instrumentos financieros derivados,0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,35f3c3c4570ea29f6e693d01f23665b2211734a07169a9fe48effb6c996e91ca,2019-11-01
"China Construction Bank, Agencia en Chile",Instrumentos financieros derivados,4802.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ced0efdfef5d6f39a2bfd0b43af2c7bbe853af218781434c58f975670c75f7e6,2019-11-01
HSBC Bank (Chile),Instrumentos financieros derivados,468200.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,5d7b6585a71fcffcddc38f1c525092bfa8852e9475f83d91892c04a03c6dc39f,2019-11-01
Ita� Corpbanca,Instrumentos financieros derivados,3900530.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4c1edad5417bff3c25ef5c4edbad9eabf5cee00f596ad26b5810bd0989d9e7e4,2019-11-01
"JP Morgan Chase Bank, N.A.",Instrumentos financieros derivados,372223.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,6f95c6e35e5a7548dd3f92ab637f4b0dc316c8f95f261920764b96e266ade9ca,2019-11-01
Scotiabank Chile,Instrumentos financieros derivados,6197165.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d66e632e20a18c8240e3acc790bb2a7c2f36efa44f81ba3b6f15124060a7a020,2019-11-01
Banco Bice,Contratos de retrocompra y pr�stamos de valores (activos),5281.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,c960d1223147b98d438af8854bdecc264e4c533cf7b5a1b269ea64f1004c70eb,2019-11-01
Banco BTG Pactual Chile,Contratos de retrocompra y pr�stamos de valores (activos),10006.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d136ee649c89fe40ada0de5a8552c327daa88943fdc2f87fc6c3c000f35fd69d,2019-11-01
Banco Consorcio,Contratos de retrocompra y pr�stamos de valores (activos),11417.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4b74aa2a1e1d43b677e09545b7626be92fbc65e7d3e8bb610f961d0363dae7ba,2019-11-01
Banco de Chile,Contratos de retrocompra y pr�stamos de valores (activos),83461.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,eabc717c3c4f421604d20e6db10de7d21f838b9722dea9463fa4356fed42f454,2019-11-01
Banco de Cr�dito e Inversiones,Contratos de retrocompra y pr�stamos de valores (activos),151187.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,6372f0c9da3fe0a0003c1cd5922553d0c556065d510697ed0c1f6afe31f1c34d,2019-11-01
Banco del Estado de Chile,Contratos de retrocompra y pr�stamos de valores (activos),80685.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,31184048ad47fa7f123563db869f95e8ac3c881c3a140bf1a1d283601fa84186,2019-11-01
Banco do Brasil S.A.,Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,b571bf369c0987ecb46f3b3010f8ddea06ee245cb0dfa147bde1bec46a25ba3f,2019-11-01
Banco Falabella,Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,46aca152bdce4035a3bb9d80444e466db8a1c2538a9af64e13b04de43187d532,2019-11-01
Banco Internacional,Contratos de retrocompra y pr�stamos de valores (activos),102384.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,1c0354f98d41e292865d2bcecb1758acbc6367a4608cbaf9ae6c87adda82e1e8,2019-11-01
Banco Ripley,Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,018f489738f4a38e89ddd0e88495cb2859161345137d2bfedc5c78ca361ce1a3,2019-11-01
Banco Santander-Chile,Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,8080f835e11daee97e98e450da8936d3b0044ffe7ad62e64c9baeb28638637b1,2019-11-01
Banco Security,Contratos de retrocompra y pr�stamos de valores (activos),3000.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,cee4c1b0aa1215d90644f437ae62cd93b2e0946a4d8b8eb2734f18f76e518e67,2019-11-01
"Bank of China, Agencia en Chile",Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,8f3302de4cd79d18ef86fcc51ac4c0abf5a9435f51f623ca5359cfd43b4d16db,2019-11-01
"China Construction Bank, Agencia en Chile",Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,6b68d6a5477405d576ceba476c6675c80b55f87e4337414596155ee5789ecd97,2019-11-01
HSBC Bank (Chile),Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,af9dc31e175bd153cade943f2680f13510df9cee0578042b7b05a0fd730c8e20,2019-11-01
Ita� Corpbanca,Contratos de retrocompra y pr�stamos de valores (activos),199779.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,784fb0e6da99700b2fe0f8498160ebcd7786daa08c58406c98b39213485fc6a6,2019-11-01
"JP Morgan Chase Bank, N.A.",Contratos de retrocompra y pr�stamos de valores (activos),0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,f97de2d8f0a008a89a6a30bb3b5674dc606c941b02d0fbd3b16255ccd0af097e,2019-11-01
Scotiabank Chile,Contratos de retrocompra y pr�stamos de valores (activos),21849.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,3bca4ad2883670531d865325dcc0b22ea4698b980445d977eae276ec46573c60,2019-11-01
Banco Bice,Inversiones en sociedades y en sucursales en el exterior,484.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,03b37c0b8425736ee2d1a06c1ba40fb513616edc4bc309c2f98379e96664a750,2019-11-01
Banco BTG Pactual Chile,Inversiones en sociedades y en sucursales en el exterior,135.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,2593d6d7d0aaaeaa5a62a87c408f161738788009a1f129da69cf3286bc68c2ed,2019-11-01
Banco Consorcio,Inversiones en sociedades y en sucursales en el exterior,2299.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,a2b56415fb009134f10252aad4c40ee4514a0e85bcab9f0c5b317e1d638ac605,2019-11-01
Banco de Chile,Inversiones en sociedades y en sucursales en el exterior,50232.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d896f71527ff80a74edb579c651580269bdc7f20a1a627faf8dbe32463e1669c,2019-11-01
Banco de Cr�dito e Inversiones,Inversiones en sociedades y en sucursales en el exterior,27182.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,c313fd31118302eceeb16f218a15e4cfb5a11ee695a3f0b1b7c817952f3ffa76,2019-11-01
Banco del Estado de Chile,Inversiones en sociedades y en sucursales en el exterior,18377.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,128a00d0cf60e5dcb117402df38f56242a90b71c47a73d2042738078985256db,2019-11-01
Banco do Brasil S.A.,Inversiones en sociedades y en sucursales en el exterior,0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,7ef8721f80f7137e6a43a27c3552386d261ef238937db71d34702eb657c749a6,2019-11-01
Banco Falabella,Inversiones en sociedades y en sucursales en el exterior,313.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4dd276f3728e5f07b7c629f2081ce4e28c7e8f5e873a48ea3ad50d9d358acd5a,2019-11-01
Banco Internacional,Inversiones en sociedades y en sucursales en el exterior,444.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,5256992e515063e4a324ef7f1fb3939eb0191f23dbe5c08e8bdbdbea82659cc4,2019-11-01
Banco Ripley,Inversiones en sociedades y en sucursales en el exterior,12.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,759c6acddaacbba9ee771b829cffb27a4200ce6dc42b0a27e143ab5c7b05790b,2019-11-01
Banco Santander-Chile,Inversiones en sociedades y en sucursales en el exterior,10277.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,c7fdf7dd71f7eb5dc1faeaac6de33115e1ce54f0109e605ad601cf7f19c32123,2019-11-01
Banco Security,Inversiones en sociedades y en sucursales en el exterior,2095.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,4b9c8ffb485ef27373ee98de273bc3d19d52ac8ae2e3c1e8f964848dac8e71ae,2019-11-01
"Bank of China, Agencia en Chile",Inversiones en sociedades y en sucursales en el exterior,0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,394e0a44ab3330450c78f3ae9515faead11acf5f03957974d37c8361a7918e8d,2019-11-01
"China Construction Bank, Agencia en Chile",Inversiones en sociedades y en sucursales en el exterior,0.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,eb44f56e39a82ea16c5f57906e34ac27dc535a07d7807011d6010f3d14de5aec,2019-11-01
HSBC Bank (Chile),Inversiones en sociedades y en sucursales en el exterior,273.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,bd58657f8392954e9c6a3f288692196b5de77382123a76440a97938d0e8e7d39,2019-11-01
Ita� Corpbanca,Inversiones en sociedades y en sucursales en el exterior,15003.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,6befbb1bf94a3fed878fac0eb5b1bed0486c677775ed052e5829c2c5cf3d3906,2019-11-01
"JP Morgan Chase Bank, N.A.",Inversiones en sociedades y en sucursales en el exterior,1016.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,7d0d2d10d3450c9808806898530d0535ed21bfeba5ba8bbab7b24ea31bec3fa7,2019-11-01
Scotiabank Chile,Inversiones en sociedades y en sucursales en el exterior,16709.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,50100307d3809a4b70927824542fdf9722aaaab4c74ff5d3ef972a5e32e11a14,2019-11-01
Banco Bice,Activo fijo,28634.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,7885e3f73a73987a4fc02f00254d1d92137c1c799c965d8af4a3bb0c3f246c54,2019-11-01
Banco BTG Pactual Chile,Activo fijo,1789.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,b1abb48d3e9f22b034ae6f592a315077112f667f92f53cd02836755d85802650,2019-11-01
Banco Consorcio,Activo fijo,9439.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,f8b03ee8510c16b857688bc2d5d14885a1c69be1eba52a901a8b84102e078353,2019-11-01
Banco de Chile,Activo fijo,220175.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,80f7a4af71b7b4b412a6ffd3cbe8c0e7533fad022949f38b18cd00c83b7ae541,2019-11-01
Banco de Cr�dito e Inversiones,Activo fijo,279110.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,8fb88e05d48820c82b3fafc0c7979b8a1670e5f26b78ddd07bee40f7042b1559,2019-11-01
Banco del Estado de Chile,Activo fijo,351427.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,424816f2680f19617bc1557578345d8b3a569a994efbc851eedd318cbb74d580,2019-11-01
Banco do Brasil S.A.,Activo fijo,53.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,a1a7c7a90c96465fe1dc540536c9d2b4a1c9d1549757aafea39153d1e475bf1a,2019-11-01
Banco Falabella,Activo fijo,11476.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,177ef0eb5b53341739154aff2ff3b1c1a53167e9e955dd4fb1bd50f093f71cbd,2019-11-01
Banco Internacional,Activo fijo,2271.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,0fa1178f15040bb5924a5a16a3d2e6fea01d638bf62f124373c6cf11bcbb797c,2019-11-01
Banco Ripley,Activo fijo,3065.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,491c938e573c12a94da22a9f807f01be6acb394869a17b1fcca52486e3304a0b,2019-11-01
Banco Santander-Chile,Activo fijo,187310.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,ceb420382a26f1e3a85ad0980fd817dc221f33a7575943ab2eb00be80fc985f5,2019-11-01
Banco Security,Activo fijo,22806.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,dc079cdf437fb3973ed1e77220a4398731611e5cdfdf04a607a2732dbeddea5a,2019-11-01
"Bank of China, Agencia en Chile",Activo fijo,618.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,eb5cbe3cbfa0d056019677b031f32e51f50453609591652c1f44c71e96bf7a6c,2019-11-01
"China Construction Bank, Agencia en Chile",Activo fijo,164.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,f34049424877cca36ecc9f60fa88ba7e089674cb21b3e81c17b4b518c005c926,2019-11-01
HSBC Bank (Chile),Activo fijo,938.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,2c4db2dad943915e54f4708878aac9499d9af56a9f511500662f9ed3fad429a0,2019-11-01
Ita� Corpbanca,Activo fijo,56590.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,fd128132b45dffae6a056eacdabd984f6bc8546a7e5399531ad6350df909ba0c,2019-11-01
"JP Morgan Chase Bank, N.A.",Activo fijo,1044.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,52cdd2f51c7674d581cf9f41ceb0c90b030f62eeb622c2eb997e30e6a4a00db6,2019-11-01
Scotiabank Chile,Activo fijo,111412.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,48e3e0ac33c96b0610d45f29971cd15ae0b893d37a34b4dee8d274ee90428d93,2019-11-01
Banco Bice,Activo por derecho a usar bienes en arrendamiento,14849.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,583c29c3e8e4513188b3cf2e141216a082d43d340a11f3326d7aefe42429dd6f,2019-11-01
Banco BTG Pactual Chile,Activo por derecho a usar bienes en arrendamiento,10281.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,f57bb12884c1950602168dd867b9a215e488b4597ed3b557718576fc3ac62424,2019-11-01
Banco Consorcio,Activo por derecho a usar bienes en arrendamiento,3567.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,25c1a07d8788e4b6fca8b9495cbbb3681a1b17e90fcfee0d58a06ba90083ebdf,2019-11-01
Banco de Chile,Activo por derecho a usar bienes en arrendamiento,152012.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,306b954872074d11182fc345a6375d0a7dcdc56624b6c62b7f23ffa5a4bd146b,2019-11-01
Banco de Cr�dito e Inversiones,Activo por derecho a usar bienes en arrendamiento,233591.0,2020-12-14 18:23:07.953,com_soluciones_poc_cmf_process_activosbanco1_mes,d5afc680d6db5dc20b24e46b1776728f37b68ea00c81bbd75e89ae0256567c09,2019-11-01
