tbl_poc_cmf_activosbanco2_mes.instituciones,tbl_poc_cmf_activosbanco2_mes.producto,tbl_poc_cmf_activosbanco2_mes.monto,tbl_poc_cmf_activosbanco2_mes.mdm_fhnew,tbl_poc_cmf_activosbanco2_mes.mdm_processnew,tbl_poc_cmf_activosbanco2_mes.mdm_hash,tbl_poc_cmf_activosbanco2_mes.periodo_mes
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,9f87892167685a924b94b45a1ddadc67d10f03a6a249e413366df753081b21e0,2019-11-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,b129e2e19a354ea204c9479e9a3212719f6d27d27b2c247f0358cba53104f779,2019-11-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),435.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,14c2312d7861d8f854fec05bd5938002f52dcb005bd50529520aceaa043572d9,2019-11-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,0dae5ec2b5e871812c76ef39f54e5c18c17118c04a0d0a71bf47fee7d2c05a66,2019-11-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),6167.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,f5abd3521a79c923bcad07a694cf51296f6a4008924d6fbecf0c36e01216f607,2019-11-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),35789.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,4103a2f09ecffdeac8633d9c6beafedfb12d7975c988370eb5b886df5357c81f,2019-11-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,ffbe9621b93a3da8ff0659e04bbb20fd4d100ccba36d38ff6cdd1b24805e8f5b,2019-11-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,48cc8f944d26e5feba1701fb77dc5ad5aab6aa72f683ce7733ba4af51aa96f82,2019-11-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,748915aef86d95ce761be58d4806b83525ef5ed9d8466a0cf7523646e6b533e5,2019-11-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,b6ef90a44d5f7e00519de595e7649dcf9c33c26da5f14fefa4de548b62aa2d21,2019-11-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,bfbc4615e65e8459d9356f326581eabdc01020c1bcf16f04ad9f3d843265ce73,2019-11-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1b421c2343b3a05808dc7b46997bd731980ef92ccb9e88fff14c4117fc926c66,2019-11-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,100005.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,e2bc6a5d1f13a8f35bc2a881883cff8ca128603151bcb158f9518053d4ac234c,2019-11-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,fcf537117c01c49f0d24cdd93c646d38edb1d04f7e68f13a0c4e57d483ed88ce,2019-11-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,9087fe4f0b6f8c0316538041dd4068af08a8ae8ffcf0ece652d59f288cc00983,2019-11-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,20106.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,3848d243e92cb2d29572bb883ecf93e853a7d30d61ab93e0b9321ae92ff8b69c,2019-11-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,2219c06036c6881c996d7ebcbb4fcd83fbd2f04c8ccf901be19c17ae8027d63f,2019-11-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,4ad4b5638a1818bc99874dfcb397077dc49663b611b42e767e2afcf52aae0aa1,2019-11-01
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,a52a4126e1f816b8978cd09de30152b19f1aee1b82ed28bc09f9adb55fb0a9da,2019-11-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,cc926c4e4503de2172d3606f7e2e03dd27c082d565239b13b843c8e766bb2707,2019-11-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,7ce4da64ad58833dfcab08fe0410f09ef74f041a5f4f355fa24d08d5a1820a66,2019-11-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,332ac763f153a609274aee319f8d80a8b10d5db9222ede47ad9a25a1ee27b2ba,2019-11-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,6167.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,7fa06cd4a88647d7db228b92b45a5fb06ef825aea7560d4380230d7398f7dcae,2019-11-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,35789.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,f53e6a560a22318e57765c0f83b3b99c05648ce5232572a03e71480a87f04fbb,2019-11-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,abfdf1d7c4a4d06b8aaf7fdbfe0ed9b90cd74f9605944aa5e7ca819a9818a6d6,2019-11-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,16ae0b58e11d6de07cf1c1cbfc76ea48d9df91908bbee49093f537fb68f75f91,2019-11-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,a290fc4c55b2dda167a68309a32c21cc209b0b39d6bdbd34b9d9f917076b5975,2019-11-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,d7b3e8e8a34186f5a1744ed58cfffa006f7708a7e9a5a216c96fb6c919b65733,2019-11-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,93051c8b386eafee67ac2e323f6c24fe978fab909ac25774161f6471dc1d6cf3,2019-11-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,aa84730605c55c398d818289e3675a0e2d23b4fcb184ba44e1bad5827042b7f3,2019-11-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1942ad6dc6ae15d9b1813ae4432852486ba574214f6a04d54d01250994339df3,2019-11-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,30b039acfe4b19c190c9a46e20830fa0bb31351fa45b384bcf20d4b4a33ba0fc,2019-11-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,7383c968305c6ab23196fb314b0b28c50e56f95c116546ece228f391e9aca3f3,2019-11-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,efa103f534bb59cc9afa28477054491fc2e18982f99a71797ca978315e6d8559,2019-11-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,069d6526debc713c130f60d55e7da95bd1dc3c0b3c0f103f852a09e05c318586,2019-11-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,90aa5cd2a8264acdc5d94164a5ec3d7b68c14101468f1874f30e5c352841d2a4,2019-11-01
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,57a5b4f81e3f244274f2428cf12c8b4b000e2aa6cd175210b6d370ff7893fe51,2019-11-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,f94fe21ba80e5374a561b5a30276b0b49a49da28950063306daedea5698d34c7,2019-11-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,435.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,772e5fc76fd054122580249e465d0f6c43b1f3cad9ce9cbb468372a9d616fb52,2019-11-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,2a6fffd7d0a1fa391d6596826d29710a4219787b39d972506c1826c705c0090f,2019-11-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,563c5962256e1eb10fcbee38ec9c5362fc0035fd0089d73c68fab998470f1b73,2019-11-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,3455f48d2a69f1ff9e594d1149143e10fc105c66074d3818d792b408c230db7b,2019-11-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,dc0537357910c50931fa79b169cd984ce81beb98950edfc0c92bcab93be5027a,2019-11-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,2040d402f551f93577729a67a0977e296216766448d89f070af4bbd6649b12db,2019-11-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Cr�ditos de comercio exterior,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,b8385d5a889b07f2ac4abefdf831246d217323fcc02a4fac21ffc2914586cce0,2019-11-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,6ed5ea44df218281f15df01922490587a3290ead14f78c3227f376f58f304426,2019-11-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,cf944007d2f4a42bc8b27b09a4d418c4fb2c96b8de11bcdd81d28cc480fa36ea,2019-11-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,b36fbb0bfb85c80a91c254aef521368bca16adf69cc140105f19017ec81a794f,2019-11-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,83.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,79f5b491ed90559f53f1849fbf838cf097723b34baf8066e48589c01763bc397,2019-11-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,037fdecdf0de2b9c1382d225585c911980f787bb18cbfe1714d094b9713ce9c2,2019-11-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,117.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,d71a22b12bf4d5a639afea7e353585b726fd6f5c472f54f850bd4b883404f120,2019-11-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,14.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,11d0697b7a0108f07b2417153e9b8bb117dcfa03c4282373842a6275133429cd,2019-11-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,986f18b4a53ad79625eec8378f6f6a178f965e21cbf9dd352c468adc5a3f5df9,2019-11-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,ac6ba68dfeff310d8f4e349a81acd9e950216592b889df281a8097c8685e2235,2019-11-01
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,575d2226f3fad791f831d4035b8c45a19d4027c2051f10dfe22c693e18f29722,2019-11-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,54b27092ff752355fb53a7e7c271a9653a2e4c021f50bdc8a85f28cf22f7c217,2019-11-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,330afdde572ffb7b19f56243c3048634ef875949a50350e97fa065786fedf473,2019-11-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,dfdd00321973955e7494d94aa85c53631ed74a4bfdc6fcebfbd7437711086ffc,2019-11-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,13.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,49da487a6aa60f5cdf0563354cbdc69fe4a71524f5dfaf917c4a6627ebdada8b,2019-11-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,13.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,eca2fd38482c9152873c4335cdae940b454a857f2ff0cec73d910baca4dd0920,2019-11-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,46ad894db67af563036dbd52f8ee79f49794240a001d21655ec850ae1d0cb3c8,2019-11-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,f8f034eb8ddb27a0b9b9a67f5b15d8e7c85709cffe00f0674545905b2eff3e37,2019-11-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Provisiones para cr�ditos con bancos del pa�s,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,935e5f71400b8cc743e8eb3fa633d57347fa15ebd464657cce6f0a3106da457b,2019-11-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1275022b68057ddfc80381af2f2cf86da452be9aef569922d9997dfd2c318d03,2019-11-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,eb3e4d1e73c024daf98d9b9bb5c16d4ed30272ae9d15b1c17f7e6960cc2cf0b1,2019-11-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,537b25146367cb4d79ec4b97832fa2446135375c6fccae34c7397c0c38e90954,2019-11-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),358990.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,2ad8b378a1da53f157adc59bccd854f25109af86bb391e12cd8df5386e783edd,2019-11-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),429889.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1305dc8e1a7132d4fb1d18925bd8a4ba999a46402c8527f673eb640c87b39f04,2019-11-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),692948.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,05164a2bde1f85b49bc7d6a87ddd3c6c3c9c3182d15a5a82ba58c6a230459f4c,2019-11-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1b8e4f9ee3b64f4ea64962d99a3bb892866a293beafd722dbae094d00d2bd0c1,2019-11-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,46bf2434430f960291bb78cf3b3bc4d6ec024caf1edd4b448dcccf7ede6d4474,2019-11-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,22164d46e2767774a76b0ca5f840a6ffecef38d38a5cdd26df784f243ed6f1fc,2019-11-01
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,1951f3edcd2e3e552de79fba52ca1e8342a192112ff6033e8e945066cc15fe77,2019-11-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),6313.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,fbc4c20f409f7fdf21d96d274cbbfc05dc861f6cb1a40b7a35dba523c6dcd61f,2019-11-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),437.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,870e615026d9de9addf9df5dc7269829d4884ef6ba0c1b384ec9fbe4862601ae,2019-11-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,67c30f9eed4258509ef0022a69d18a96a8a06f9e824c4863734ba2aefa09e217,2019-11-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,a9458ddb478e9374fe8c87bbc63e286017e40a6e20da9786dfa99b7b53acdd46,2019-11-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),77971.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,b022e3f9a679e97c06adb76ad6bb293eaaa8e113d2ee09c222df12b387cc81ee,2019-11-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),65986.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,52eced26de8f2f3890e61e3136039127beb8c6973e979955e1230e7c7de28280,2019-11-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,d685c4329cf6378f3c341b3d90794809773ef224be0c7788df21f94602ac1d3b,2019-11-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1),1260.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,a57d1a519ed3627a7eb0ff3d0fe8f531aa8b7da038dcafd6cf48ff3d4bc2e83a,2019-11-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,15ae5d7b6cd549bf85bd58d84112c7df7930a92d3ff4bc8160d5972d8a86515c,2019-11-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,bf585f7ecb844a48c51ea61be706964461c3369607481b13a6653e1fe9c500ef,2019-11-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,597c13a3e761e25175e04b8d525316d8a625c8eca05c730df62b10f425422bc6,2019-11-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,319538.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,daec113fbd19f6732311397cd20ce6006e5f2ffcafd065569f908957300d750c,2019-11-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,429889.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,9bbb99640d29672f9cd4c69fab5f539def3e10f662357c8f2b9fef9e10279abd,2019-11-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,691433.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,04a58577a68e96349ed999b21f3c650d7ba61e08c30c96c99557ecdac97e5fcf,2019-11-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,49fb9679ccbfc295145e8803f3022598e7e499fb40b46c3efc5e9ee2409bbe99,2019-11-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,afa823067a6c4ea7189e3ab95bc7616dd50d9f2edd41098baeecf271a446bec3,2019-11-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0.00,2020-12-14 20:31:29.829,com_soluciones_poc_cmf_process_activosbanco2_mes,d98d51e93a7c6941269c701995b5b6c172733b1b405ba8e50a3d9a6c4ec2b936,2019-11-01
