tbl_poc_cmf_activosbanco2_mes.instituciones,tbl_poc_cmf_activosbanco2_mes.producto,tbl_poc_cmf_activosbanco2_mes.monto,tbl_poc_cmf_activosbanco2_mes.mdm_fhnew,tbl_poc_cmf_activosbanco2_mes.mdm_processnew,tbl_poc_cmf_activosbanco2_mes.mdm_hash,tbl_poc_cmf_activosbanco2_mes.periodo_mes
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,618948,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,089e9163f5166a3bc53f59bf7340ae9e5c49de6e2e7f9e3f0d40f34851494dd3,3/1/2020
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,684731,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0c1008ebb22d04b741db8e113ab55658d1d065591d9a7a50b26b493f579f469a,3/1/2020
Banco de Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,b1717a9b551684f52b79b465770367846d074d71d5de4134e14acebab54fde01,3/1/2020
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,3c1b0fcc534d18721b4b44c670e47668dd09f3327000da9cfdfa682b4c37918f,3/1/2020
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5508ca82f50c367f1a02f4990a856d51f7d2c5339ae91f8f4d6f9a4716fc10df,3/1/2020
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5d6ff2879274729f80e74efb9aabd127116247fc9ff305cdfe4e979097297df8,3/1/2020
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0bce6c2f34fb0037df1141d6a32dfdcd87f9c475633b8013b48c44a14178f434,3/1/2020
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,63,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,adfa7375c34310098e9ea48eb267cc42f9949678484ccaf29ec9541725400156,3/1/2020
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,6c6a70d2ab518d25e26a543ac699e708d262332bf8f6d4ff2f073ddd7060969d,3/1/2020
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,c8e39f6a01969d1f74c6252b74a08543ebb6f6fcaf823bad2255fc8ac9d34ab2,3/1/2020
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,fff68a39d850419e9f797fec1a1611dcf2a65d1c6c2a58aca0729972747cf977,3/1/2020
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,15806,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,8583d868b33f56a85159c2417399014c52ea3c6a87bb4e2d748d487a76f4a617,3/1/2020
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,6b07eb7703873a150b1f659b6ea3b49fbb11a36f824a65e581a104dc5fef5237,3/1/2020
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Pr�stamos interbancarios,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,80a152dbf67b0e34cc9d013be402d0fa2274f9e2ad9d34d3cf10102459b4720f,3/1/2020
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,d9c7f7e53c3859e6bf072a71462e5e26544c6a0a0a1f4b2cad142505c5c98aea,3/1/2020
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,46c04c417e8e9514c378cede2388a5b72485a8b5c1fb20764f51306b8ad5876d,3/1/2020
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,a1d56451f12073ca6d5194ac699911ac1ae7657733b6aed02b6ca212c637f24e,3/1/2020
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,54744,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5706d6715d4fcbca5ec028965f66ad6755d6b335f80c03aa26b1024251cebe12,3/1/2020
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,78b31e08df54084a171adbc3ba734ff947b3b6a61676a0e0985073573ff363e2,3/1/2020
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,6813,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,a89f0b28a033946126fca1cff3dcfd709d0845f7017e7767fc045c3b4c868a21,3/1/2020
Banco de Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,21bc0327258a270f3f9546cfd6c130c35fb886d980d110c2c3c727c565c3fc61,3/1/2020
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,f2dcba13f061859d49eb74eb091356be800328802e0f4ba1e7019ae0d51d36a7,3/1/2020
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,9021a91809ef8eb9a934e517ff5137ee3f5c1f004d744b2b2260ff978d77e873,3/1/2020
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,42638564a474446588906cf68b18bb7022724c2cdb5f407b903022772de58c0d,3/1/2020
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,12945,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5d61d914a9417c5810f79e9533168251dbbc98ee609adea096c56b7dafe367cf,3/1/2020
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,fcab8b0801d34446038e9ae19b9b46a2d6dfb5b8b0766b78769e17bad39e8519,3/1/2020
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,cae6c354ea45b7db60fe8a4b4ef937b102b04f7126a596a54e61389e94029188,3/1/2020
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,372311c14dbc91141b1ba76d781a33adf8b6e1d9578366f00ae91ed8ba6e9f5a,3/1/2020
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,8a3009b16fa508cd2eb088e75673898c3e67b3270174f7ea8d9c7d57a30eeeb9,3/1/2020
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,40bc509cc8af8dce956a7f6c26c99f9ad711a626e2c9b7d80088153049d3999c,3/1/2020
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,51c24c40519fa17e8ec0d129fab9695013266b1dd45bf48c1b795fc5e006dc9c,3/1/2020
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Cr�ditos de comercio exterior,1826,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,10d2c46538ba5a05515547d2bb13e5545a8c86ac3b55593bd25b382e5d87a417,3/1/2020
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0c5429e0ff8516cf1be4f791706c70ba5efba38497623ae710aaa646f1aaf1a4,3/1/2020
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4dca782d693257a14c187d2745dd48207f3fa99871c4c3e9d59140a0062945f4,3/1/2020
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0872d9713aed862301b1db69021245733d140e9fa7d7de22654992fdee9c3bb8,3/1/2020
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,811,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,589e7e7970d5f78c6e761cfc3770680ad14c2fb1166d6d5aea94ba6277ff18c5,3/1/2020
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,713,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,f8475997687aec9ea7500276efb849ff5f1f0d2be92b094506b87f2640132831,3/1/2020
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,4547,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,97d8c889606dcf0cd56affe18f68254eb64025c46a70bc18f3c98d59d3c5eea4,3/1/2020
Banco de Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5b0ce32c2235e7166574b03c13412a120da35544de4ff0bb1f30efd1090e7214,3/1/2020
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,c28a9396e26d15a9889c2758ebe6109249520d134c8f5fc0ac7615dfa74a23fa,3/1/2020
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0ca3e15040ab2e63c04baba3c014f328af23667f45b4c831a5a7248f28d0bdfb,3/1/2020
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,73b9e7483d77ae2b95b105ab76086849af1b185cc50c5c8e592b99d31ce3c9fd,3/1/2020
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,13,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,afcaf9a989200c7d536749a9f078051a0f6f74a612e36d2f63558435dc4d1f50,3/1/2020
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e008e83bbbe1113dc5e970463786f0b297e3b17c0a4aac6282d5520f8b6e684d,3/1/2020
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,8e862f884028e640c729f49c879bc201c0052efc6a6fcfb84a6c7d2a668c56de,3/1/2020
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,3bdc73b2fc14aa22b8777e9e34e3391d9e613fe133c4779136a137697b0dabad,3/1/2020
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,33,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e2f14cee11de23beedb4c1d7e089f4f29e408b1ed261c4c55202aed53aa86268,3/1/2020
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,427,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,dd68edc364f535175ba92344d67e94d9e970ac3ed8ef3d2a853ff886e1029ccc,3/1/2020
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,dd4d83cc059c53e1e6311e978ed820f5fd3e4085d70c84ecd44180f4a84d28d0,3/1/2020
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para cr�ditos con bancos del exterior,3,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4fd8f1c47726802e42676bc843cd12659a70e2533540bf65925a45daf2b51f55,3/1/2020
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,f36966aedeace159e456d38a3c61db7ca87e0e861b4dc30c5b3fc1e5e8e1d66d,3/1/2020
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,150000,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,68b49b61e7cbd5c88b695c0281f18b8ee467b18b8181c5592218283b67b9d772,3/1/2020
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,36d36b7c6c9d60074edb23be497abfa3fc7090c4751c88767da5ae37277c1a8d,3/1/2020
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,800000,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e361da22d78fa6078d90290a9d50f77ffa181864c42e28653da1d02af8e22c9a,3/1/2020
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,7a087177756af8e0e81509f5ba594152c576b4d931df90efeba88642c0600efb,3/1/2020
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,94514197c07b6eadf2e3a0d8d779338da93662d0a47eff12befeeb84cd9d7114,3/1/2020
Banco de Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,7262a23ff105aba0d689898d420d8b234dedbe81f1eeb644b760b969876c455f,3/1/2020
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,314efe57b706a266b37014d56f6b0b2cb6a955fe38d735d4da202235e950c66f,3/1/2020
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,814fd810c2b786dfd8f8c9725e01490295dc6156cca5bab768731aea4bef2574,3/1/2020
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,7d6d4ebf70c8b7ffb1bb95222093753d32de39b51c8519feb9a7a347c6f41019,3/1/2020
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,b51b967441e19041a939476b984ae55555e3becb590439544ed91cd8c3792653,3/1/2020
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,a095bc58372cadba77dc78b791189a1465d028d542847afd84b0b3728e510046,3/1/2020
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,a60fff1a5e771756ed10d8956e0d12123e01dfd47e0a3ab30c2d6d036c721a5e,3/1/2020
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,580daf561915f2a48b770e785b354e32dc4816a55c7dbfbf98726d698ac01fe4,3/1/2020
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,595072123c5fe78fe14eab82362048f530ec63fca308cf6cd25c3c59ecffc24c,3/1/2020
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,809000,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,290dd757de046538a521816b872f27a83380ab9d274c542dc0da530e2e544292,3/1/2020
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,8b2c76a2cd66d957b0114c245b981226b8c2ebefcc94a5b255f6dbcda93b3005,3/1/2020
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile,528693,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,aa2616a898e010680e9f60497d3359fd14f335fb439a9c151a814217c592958b,3/1/2020
Banco Bice,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),6643685,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,7d99af3380589300cb391a3eefcfbc671a4fb5e6118a6d3b99f77e1dc15e3b98,3/1/2020
Banco BTG Pactual Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),988326,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,5c0d1617bbbaa4e11e6a704ed95a796d43314e2e5b4b691d60fee002935e3923,3/1/2020
Banco Consorcio,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),3783585,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,44fbf5d66f9b2394e3d6b03aa28aef54d9072733a1c94e5e469418137480b4ea,3/1/2020
Banco de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),30862835,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,c777f16a2b4b0dba93648478411f30af9f475674d43585fc7ae38485aa642cb7,3/1/2020
Banco de Cr�dito e Inversiones,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),36595159,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,6b555336748aa0528b93fd456055ef984effdfd3247a64e1b5fd5f00c4e5c4aa,3/1/2020
Banco del Estado de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),26615090,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,b814d1dc2bf909df52205b857ffa59a83ff1dda172456b045a8787c210433005,3/1/2020
Banco de Brasil S.A.,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),36376,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,ad1dfa0c52ddbbe0fba1d4d89da054ef3dc6b0ad297e06c9c36f5abebe53e67f,3/1/2020
Banco Falabella,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),3854391,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0b2483b78ef60a1943927428918334795fe24bca86c5e72c774c33d0b52a91d5,3/1/2020
Banco Internacional,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),2148273,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4e80253203300d105d74f992992a4fb0bdc88a0555f796f61c903ac03d51a3ed,3/1/2020
Banco Ripley,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),858905,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e859f4f58de2cb1a0c09e9e196d37bedd805ca0e9c1b18883ad50fb38f461665,3/1/2020
Banco Santander-Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),34342211,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,dee03d488f03f8d4949f75646ff03d676d3128a3e3bf2a4ca5dd74f04fd493f7,3/1/2020
Banco Security,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),6191653,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e86a2475a6464b7cbd146481869707fc73f6f35a8cd8a6c54ce9008c1851375f,3/1/2020
"Bank of China, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4e4704cd134d61dc2dc04d859fde69250a7f92b1c72615a988338b6b53b33189,3/1/2020
"China Construction Bank, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),251699,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,16646f5fc4dbc42a3c72550cf2483388ad944af37bf9dcd4b2d6bafb981740bf,3/1/2020
HSBC Bank (Chile),Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),196007,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,c1d2c8bb24697292ec526051946377d98cbed99fe5820a3c51da0a6ebfd00e16,3/1/2020
Ita� Corpbanca,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),23663571,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0eae848c50e695ca6dd4994c565e8a5df012874cbe45712d0dc305fa0d29c209,3/1/2020
"JP Morgan Chase Bank, N.A.",Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,0048e03747f4ef9789e98ad1952dd091379dacc8f8063cd4007c6138ea4bca7e,3/1/2020
Scotiabank Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Total (1),26422045,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,efe428d7cd4b37c0cb71a1002b892619b988f642aec556676967a4c32524863d,3/1/2020
Banco Bice,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,92110,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,22d59f209e9b8ba73470336ef10c0f5119abf3ce550cbd6fdc3698f31b8b1b5b,3/1/2020
Banco BTG Pactual Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,16994,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e91874cd7dd6c76b4d977633b7b857d2b10ffb583e7f6ae3616433ae64647acc,3/1/2020
Banco Consorcio,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,69532,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4b6f1db86f8e1a3738840f6a5fb2ebffc6717a0f65310fc40483794126aec537,3/1/2020
Banco de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,705866,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,271d451f45d3d364bb2b3d652d4644db8a0714443f47470c4ceab9ccf4e3ee90,3/1/2020
Banco de Cr�dito e Inversiones,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,717981,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,761bb9a50dc3377e013229cffb9a583ef10f2181645d64e3883204dfa55941de,3/1/2020
Banco del Estado de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,884489,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,9f44a7f26b852f57da7ba8627ad3b260e0b3b21c1d1e9ed2322bc21f4af72d29,3/1/2020
Banco de Brasil S.A.,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,1152,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4e1f73be8d8ed61966ea4194fbd504951c33660d848e055112b5641719f33f36,3/1/2020
Banco Falabella,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,242125,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e7c71c27ba82254931c911e41dfafa03661653bf1849fd56d8cad74ed7ff9309,3/1/2020
Banco Internacional,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,36017,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,9d7acca5386b21a1727c8e3f009e5409d4b470a832f478829e0b25453ca49f5c,3/1/2020
Banco Ripley,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,102407,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4ae44865cfeb929055e750f085ae858b4f9d867ab595b31f7ab8d344a6ae09c9,3/1/2020
Banco Santander-Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,906980,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,e627a3bd3b8517f493e52d06ce4f1383ca9f317db1bc5d946615ea6e01f66ed1,3/1/2020
Banco Security,Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,102794,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,6a60b95e4612f252d37de7c5fa851e70515bb54e37fd065f4373b57c03701545,3/1/2020
"Bank of China, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Provisiones constituidas de cr�d. y ctas. por cob. a clientes,0,37:23.9,com_soluciones_poc_cmf_process_activosbanco2_mes,4b9ef835b525a84bc4a013dc61b6a0e72b9e913c23a7156ceda8cccb3da44a7a,3/1/2020
