tbl_poc_cmf_activosbanco1_mes.instituciones,tbl_poc_cmf_activosbanco1_mes.producto,tbl_poc_cmf_activosbanco1_mes.monto,tbl_poc_cmf_activosbanco1_mes.mdm_fhnew,tbl_poc_cmf_activosbanco1_mes.mdm_processnew,tbl_poc_cmf_activosbanco1_mes.mdm_hash,tbl_poc_cmf_activosbanco1_mes.periodo_mes
"China Construction Bank, Agencia en Chile",Cartera deteriorada,0.00,2020-12-14 19:13:27.486,com_soluciones_poc_cmf_process_activosbanco1_mes,1fdd0d69cabd6bbf834f2062f214b992dbf5de2feacffc42b2a7c215ae6bb72a,2019-09-01
HSBC Bank (Chile),Cartera deteriorada,0.00,2020-12-14 19:13:27.486,com_soluciones_poc_cmf_process_activosbanco1_mes,1f49f482a4be6f584a2ebe77b2f7b63d9767d104dc2342250e6b2637f2961285,2019-09-01
Ita� Corpbanca,Cartera deteriorada,1287343.00,2020-12-14 19:13:27.486,com_soluciones_poc_cmf_process_activosbanco1_mes,213a27a6a693eabd25698510db2e68aeada806355fa544b34317a3c5b64c9125,2019-09-01
"JP Morgan Chase Bank, N.A.",Cartera deteriorada,0.00,2020-12-14 19:13:27.486,com_soluciones_poc_cmf_process_activosbanco1_mes,c5f0aa0d632aa6828c6277014d7b2107f41690e9201d9e2c019f11f31cf674d8,2019-09-01
Scotiabank Chile,Cartera deteriorada,1021808.00,2020-12-14 19:13:27.486,com_soluciones_poc_cmf_process_activosbanco1_mes,3e7ad6fb3c522fa330cb3524c7a5260a3c3696f0e01c76df388cdb465b4732bc,2019-09-01
Banco Bice,Colocaciones (1),6091514.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,325b33c1927eb9f03841f27124f510e7336367b3373e87b2a4fde200954a2248,2019-10-01
Banco BTG Pactual Chile,Colocaciones (1),828749.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,df07a6197c4f88c1b3213026efce1897727315c371980df5798d7e8aa8a62172,2019-10-01
Banco Consorcio,Colocaciones (1),3222371.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,36102e6e7ab8f220cbad90b4010b106687d17861187bfabbd05c83a271cef24f,2019-10-01
Banco de Chile,Colocaciones (1),30479328.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,585e2b07e15a1b41b69a12d23222518be801f22d30927b87ed9de020f566493e,2019-10-01
Banco de Cr�dito e Inversiones,Colocaciones (1),33172635.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1b0ad61422d08ae9e5efea5646d6d09d3946ee28f11dc442a732d0f807226f4a,2019-10-01
Banco del Estado de Chile,Colocaciones (1),25935440.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1a2786e7aacb8c4193439a65acbeed5b52b8a0d255e69d520cbdc70f6adf72bf,2019-10-01
Banco do Brasil S.A.,Colocaciones (1),51179.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,4f9f7b4bc8b0a628dbf04f5ba7d461f279e8b65d3fa9b5f2de9263baad46ed9e,2019-10-01
Banco Falabella,Colocaciones (1),3807584.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,191c61d47e08adbd66abd467d51ff6d650f94e0f3dd3be19697bed5315c070e8,2019-10-01
Banco Internacional,Colocaciones (1),1944270.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,280a219381f0f7fbd50f877c908618347373cc8c96f7a5d2aea20c1de91699a2,2019-10-01
Banco Ripley,Colocaciones (1),897686.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,063e9fc087b79f2b002b755ff8855b7a7c1969bb38ad2acf6db04979330ee53f,2019-10-01
Banco Santander-Chile,Colocaciones (1),32221791.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1f7070c7882a90ff85dac1b42e60b695cdd47e6d3c5cd4a04cbdf85e282b03b0,2019-10-01
Banco Security,Colocaciones (1),5891748.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,b9e24a4fb18cfaca3dbc7cbdf9a5bfdb2519db4361f06fc687e4b342c8144be7,2019-10-01
"Bank of China, Agencia en Chile",Colocaciones (1),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,6154addc364e5da1f19537ee8725d32e8a2316932d717784668fc7e5caa7e3dd,2019-10-01
"China Construction Bank, Agencia en Chile",Colocaciones (1),184861.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,30687651a14c9317ebabf4a9894a02d33e3aa05b7001f9eda9e7400306383510,2019-10-01
HSBC Bank (Chile),Colocaciones (1),254396.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ec418ead0c8c89d41526c6e229f775cd886b46e870aa2b7297854895ecc653f3,2019-10-01
Ita� Corpbanca,Colocaciones (1),22832719.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,a566518a96e5ca98a6bc31724f530cb13782ee6ce7d09954cecb13680e38fac1,2019-10-01
"JP Morgan Chase Bank, N.A.",Colocaciones (1),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,b822e2affccc6c693ca6786a7af767fb82a5d17bffbb5b9f2ef09908a64d879d,2019-10-01
Scotiabank Chile,Colocaciones (1),24506600.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,0723d9e272063e075ae136b91a8c92870b55a3aa54a391786069d3869cd6fded,2019-10-01
Banco Bice,Efectivo y dep�sitos en bancos,558568.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f3ff33e8903278240bf006298e14db274a8f294863692ff459cac6eeb154ee73,2019-10-01
Banco BTG Pactual Chile,Efectivo y dep�sitos en bancos,63025.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,a67ea53a16ca5eba3b732a6ec59edf1b52f579ab2bf6af05366ff2754a381da8,2019-10-01
Banco Consorcio,Efectivo y dep�sitos en bancos,99043.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,8786808f68b14f6d1e2359e0eb48510c73aa76f54dc8b14c71a35e03386a0651,2019-10-01
Banco de Chile,Efectivo y dep�sitos en bancos,1657366.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,2fd9d00bf1f152bc0244ddab2f7e02677fb1db38e010bb99c25f564099d11ca5,2019-10-01
Banco de Cr�dito e Inversiones,Efectivo y dep�sitos en bancos,2528920.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,c0144fbd35b02dbd55a27a42a75eb77e939c3b59145684400c8e9dc9ef065805,2019-10-01
Banco del Estado de Chile,Efectivo y dep�sitos en bancos,3141290.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,96894dc87fbd651192812961810f96d392435da55aad5d7031ebc6841890bcf9,2019-10-01
Banco do Brasil S.A.,Efectivo y dep�sitos en bancos,2949.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,69abdf2d3bce466dac6b1ac0cf32dfba23d6a15e4a118611496b12a5c6308422,2019-10-01
Banco Falabella,Efectivo y dep�sitos en bancos,121276.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,5408d62a2bc3358e84df54cf7a10f043cd7ea66216c07bc7355ec04af1e2e8d0,2019-10-01
Banco Internacional,Efectivo y dep�sitos en bancos,117412.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,752f1bdabb54e90d27afd547ed8dd1d9085fe0a8e0686b2d246b8c15de1180d5,2019-10-01
Banco Ripley,Efectivo y dep�sitos en bancos,15704.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,0bcb82e099f9de4a445c09c754224ae94a0849a1c1a74c12ad8af798632d49bf,2019-10-01
Banco Santander-Chile,Efectivo y dep�sitos en bancos,2444999.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f79bfb4b658b84ed4a8aa5a97bf3e68a53a3bda416d82ab3bfb83d73fdc50ff9,2019-10-01
Banco Security,Efectivo y dep�sitos en bancos,558519.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,85c450cb794896bf0d9e7e083d6c5a18619498b094d5b6ba8b65a4df34598a1d,2019-10-01
"Bank of China, Agencia en Chile",Efectivo y dep�sitos en bancos,12922.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,99f7ab047211736905550bbd8506152bab0a59346a115dd48a56dfa03cdfb0df,2019-10-01
"China Construction Bank, Agencia en Chile",Efectivo y dep�sitos en bancos,59146.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,2342eaf86a2c6e64f6d28bfcf12e8fc33d419ece5fbecb36895568e256df71d5,2019-10-01
HSBC Bank (Chile),Efectivo y dep�sitos en bancos,202221.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,2681e1eb765681e80d6925f23bd3c444fb33de8b2a511f030ac027f3e58e1181,2019-10-01
Ita� Corpbanca,Efectivo y dep�sitos en bancos,984711.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,a81243834cc20a3c14beedd1885b57f48e44db96a5210d2cd56f2a2b0bd8755f,2019-10-01
"JP Morgan Chase Bank, N.A.",Efectivo y dep�sitos en bancos,240150.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,7815c6ecd53f7687a3d1ee0753329062ca340ba1ed9db2a9795195bc96c15389,2019-10-01
Scotiabank Chile,Efectivo y dep�sitos en bancos,768875.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,c9a0b694d885f4fd461c44be7043712613f3da39ec4eed76a80d4167ab9ee8ac,2019-10-01
Banco Bice,Instrumentos financieros no derivados,1115015.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,8f8fa3461b18594f907fb6a650a8264bcedd6109cb63289f4298a9fa16a27d8c,2019-10-01
Banco BTG Pactual Chile,Instrumentos financieros no derivados,178489.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1ac728671bd2749265632c791dd4bff09d6f163e8ad5cba7e395dab8c9da6e76,2019-10-01
Banco Consorcio,Instrumentos financieros no derivados,1734993.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,067cee27362d2689d384cccf355f999719bcd682b9a31fb7e0725bed2113a423,2019-10-01
Banco de Chile,Instrumentos financieros no derivados,3504743.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,12e5d046f934f3f5d9e93d980f14d88bc989e8e46f283c48665ddf8bd903b54b,2019-10-01
Banco de Cr�dito e Inversiones,Instrumentos financieros no derivados,6072130.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,b11132b1dc62c94efcdb613aa1ca55da5fb7257c49bc2cc153c7bd06e32af49e,2019-10-01
Banco del Estado de Chile,Instrumentos financieros no derivados,8625489.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,cbff7f831098969283b01b73d8aea5f4b55424ec99bc47ceb35356c87dda390a,2019-10-01
Banco do Brasil S.A.,Instrumentos financieros no derivados,20711.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,57b5d5d263b7e2e6c6d330450c3c0fddec8c773feedc9ae27127fa01f28193ba,2019-10-01
Banco Falabella,Instrumentos financieros no derivados,676738.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f87e08f01546a7ba0d761332b155d630115d9668b6eed3b8d0e2a497c94ec64c,2019-10-01
Banco Internacional,Instrumentos financieros no derivados,398802.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f2955bb17c35bd01f7b707b198c1a6d061539e8d454056c88c993f155345ad11,2019-10-01
Banco Ripley,Instrumentos financieros no derivados,140467.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,e26d52cf095ec429f91f009764e05d537a01c5a3ce643fa036f83311457f8eb8,2019-10-01
Banco Santander-Chile,Instrumentos financieros no derivados,3396729.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ce1b9edfdb9598683deacac6fcaacb9682735751409d8c7dcaa8a505b3434fd8,2019-10-01
Banco Security,Instrumentos financieros no derivados,755658.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f14c94d2d977a962d151f7cbfcdda566c52b398dcfac2090f1bf7cddafd6e290,2019-10-01
"Bank of China, Agencia en Chile",Instrumentos financieros no derivados,33184.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,eb5dc1a0647459c59ad7f2b52893829ea28c7bb0efdd256ed800aa799af172ce,2019-10-01
"China Construction Bank, Agencia en Chile",Instrumentos financieros no derivados,9333.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,25e28335d2948c0807a737ff92ae08897d303bb4e412eecb9d22fe3c40197252,2019-10-01
HSBC Bank (Chile),Instrumentos financieros no derivados,428892.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,076bb74c2d0e7c8ccc8afa6d3aa8ca566fdded02b9d1d22d8376ac790dcb1321,2019-10-01
Ita� Corpbanca,Instrumentos financieros no derivados,3383851.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,99fbeffbe0c99e3e5c5438bb74fd12154a1d60d13583af6953917ccad43ab6c9,2019-10-01
"JP Morgan Chase Bank, N.A.",Instrumentos financieros no derivados,217774.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,110407ecd1dcf1bdbe98deb45c57046a2fd276c862ad061690bd4a79d599b7d1,2019-10-01
Scotiabank Chile,Instrumentos financieros no derivados,1692619.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ad83f931c6ebe7325f11ccaf7f58fcd0e40de66df7fa69b840fa84731c9500c6,2019-10-01
Banco Bice,Instrumentos financieros derivados,120135.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,09700ff56e7f4e35d590a8d5bdbd430982ffba58024dd4f517f6659cb4212353,2019-10-01
Banco BTG Pactual Chile,Instrumentos financieros derivados,76482.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,287d7a955d2b4fcc1a505670b5be258a9f2d5d77f3c7953792696011226969c9,2019-10-01
Banco Consorcio,Instrumentos financieros derivados,65893.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ae0c9c2d0617fa9f72107936cb84eed9ec3236e22277f0fe17343dc55350999d,2019-10-01
Banco de Chile,Instrumentos financieros derivados,2646675.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,5a9cbc79b4939bd11449f4ece77737e3c8d3677a30fb445db2561cd8dfe36be2,2019-10-01
Banco de Cr�dito e Inversiones,Instrumentos financieros derivados,3981427.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,a76077f17b9d1880600279c375862348bd7385ba039438c246f401f4f97ea321,2019-10-01
Banco del Estado de Chile,Instrumentos financieros derivados,1374391.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ec36e88fb727813bccb8b96b965d9772c64dc595776970ba8281cd89170ad728,2019-10-01
Banco do Brasil S.A.,Instrumentos financieros derivados,0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,c2b012d63af04a01ecc979356b1fcd5fa10a0357387ed186fb17f28ccf9e1cfa,2019-10-01
Banco Falabella,Instrumentos financieros derivados,377208.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,8d588eef53290cf4e440b1ab3f52d30ecca1fb1ac0113aae4c60bf3ad174b7b9,2019-10-01
Banco Internacional,Instrumentos financieros derivados,360327.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1752ef8c5580f2a99d12f66074b219a24129b3c594daf6d263db318e860f2c20,2019-10-01
Banco Ripley,Instrumentos financieros derivados,11843.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,dd4bd374fe75152b2201216348424cac8f3d00e5acf8c9b6ab4231b045a65589,2019-10-01
Banco Santander-Chile,Instrumentos financieros derivados,7483384.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,861ed07877263c9f41b73c3b2546163f7a4b40a3da2dbd143f183a4495225a00,2019-10-01
Banco Security,Instrumentos financieros derivados,275647.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,daca3ac8b75f516f99f9226540b19483c6701827ab575d855a0832dfdd936bbb,2019-10-01
"Bank of China, Agencia en Chile",Instrumentos financieros derivados,0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,e869fa756ac8693a06254e448d7a3c012413ebbce8fd750f7c731df3fd656c69,2019-10-01
"China Construction Bank, Agencia en Chile",Instrumentos financieros derivados,1098.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,3600a99e693bbaf8dfdcc1747dc4a2a7f6bcbb046f8f8e8c4f301c4904099a12,2019-10-01
HSBC Bank (Chile),Instrumentos financieros derivados,219742.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,841f1a3c93ac25556f21d8e2b1f58ac7b7ebe6145649ad893eb5ac52476c06dc,2019-10-01
Ita� Corpbanca,Instrumentos financieros derivados,3091635.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,19622a40e3bee91f5b7a9c38248933fab1cf83b5da2e3b7908c93e259deef6bd,2019-10-01
"JP Morgan Chase Bank, N.A.",Instrumentos financieros derivados,295952.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,68d34f91117d20dd42a70a772d9ebc4489f1b39e2713b8f517a9cdc56e9c403a,2019-10-01
Scotiabank Chile,Instrumentos financieros derivados,4196126.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,ca2176324237fa8ec9daf6c9af91a94b68a73ecde516a044ff81fb8461962af7,2019-10-01
Banco Bice,Contratos de retrocompra y pr�stamos de valores (activos),11531.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,d3c914c9de4d75b3973c77932d4c0e8cfa362d1238bb0fbe41ddaecd9fbdd04f,2019-10-01
Banco BTG Pactual Chile,Contratos de retrocompra y pr�stamos de valores (activos),52245.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,e21c59a90d8e71c57b412a3d251913e68a89e5bdd272870229b8789a4a306c8d,2019-10-01
Banco Consorcio,Contratos de retrocompra y pr�stamos de valores (activos),8140.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,cf96a807b6e3a1a0368e5d8dfae71b2b14f725d2af163be5f4868b10d54e4d64,2019-10-01
Banco de Chile,Contratos de retrocompra y pr�stamos de valores (activos),77478.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,2ebc8fe173a45305ad20a2e5aa5d2950dd3bdc9990ebd00d4a33601b3c194c48,2019-10-01
Banco de Cr�dito e Inversiones,Contratos de retrocompra y pr�stamos de valores (activos),143472.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,4cffe5d295e3ed698db6be50870582d51f86292afbe9b9c36e2a7c431b3f42ae,2019-10-01
Banco del Estado de Chile,Contratos de retrocompra y pr�stamos de valores (activos),99210.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1baf7bd4d3627091a97728422cabc8529d0f88ea185f063a198cc3f37cd1f4bf,2019-10-01
Banco do Brasil S.A.,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,0ef8dec76214b0b950cb1e5d6f2c4c8e3cb4d903756cf8b957abe1e049491e60,2019-10-01
Banco Falabella,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,0a1c5a70d2a5397392d8353164181e8ca196a65d5fde641889b49a37305fc873,2019-10-01
Banco Internacional,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1689fb4eedfc34b2e20979977fd0eb10200b6d51df1d3808b304e6f573bd3605,2019-10-01
Banco Ripley,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,7ff529adea432918341130d1e835da6e9c35fde65755447a635703e2907e0235,2019-10-01
Banco Santander-Chile,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,b45dd8d5118679e0838c12f127853f86afe0b1a73302ce77ddf02bae51969c2c,2019-10-01
Banco Security,Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,421c506e88d4eee436272a7ca480c3793ef7fb2882863a9e60d38aac246ca3c7,2019-10-01
"Bank of China, Agencia en Chile",Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,06a11e14ede574607f4939ee2d56bfb78554f4bfef1d86073e34ad3dbfbb9a0b,2019-10-01
"China Construction Bank, Agencia en Chile",Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,fc82a2b40f47055fdeb4bbdd99059e9a9df36f5e23157488fee21527b340bb62,2019-10-01
HSBC Bank (Chile),Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,608302d3e8ff21c0449673c65d2ffebc22c35f9c4ababc79ad4f24fb0283b0ad,2019-10-01
Ita� Corpbanca,Contratos de retrocompra y pr�stamos de valores (activos),126081.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,6831452dd3a394f7289e21fb52935dd803e050912b721441affe5c220b413a92,2019-10-01
"JP Morgan Chase Bank, N.A.",Contratos de retrocompra y pr�stamos de valores (activos),0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,d9ba5ed4268936f8cbed1220902adf7f0d1cf5a63c9af5d290286fc6e6039041,2019-10-01
Scotiabank Chile,Contratos de retrocompra y pr�stamos de valores (activos),11753.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,fa34ab71119bfc2b53bbd390e0b09202cdd1f262760e22d5986f85b0109bcebd,2019-10-01
Banco Bice,Inversiones en sociedades y en sucursales en el exterior,483.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,0abe943c24850025fb8723758ec6e7d5fd4b58fe51a6c66fcec6f88c4cccb128,2019-10-01
Banco BTG Pactual Chile,Inversiones en sociedades y en sucursales en el exterior,135.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,d8571603c99955481d1c7ded599dde10c1f808bc7553ed03a9385e396d15e174,2019-10-01
Banco Consorcio,Inversiones en sociedades y en sucursales en el exterior,2299.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,94ad515cfaa9709a6864c50210fa1dfdeef8ec128262ce8a511d622ec497b63c,2019-10-01
Banco de Chile,Inversiones en sociedades y en sucursales en el exterior,50165.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,614010999e7ea4fb5310d7fcc64f206e17d3ef0a0d776754640986fc1ec9d146,2019-10-01
Banco de Cr�dito e Inversiones,Inversiones en sociedades y en sucursales en el exterior,27118.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,30b3063a36da942f3b1be5ca71b50b413b94d3089f20d1beebfa665f4ca39984,2019-10-01
Banco del Estado de Chile,Inversiones en sociedades y en sucursales en el exterior,18190.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,f1fb120a37640490d2cfc1fc37491fb34523eb0903400eec475ca6b26907ba11,2019-10-01
Banco do Brasil S.A.,Inversiones en sociedades y en sucursales en el exterior,0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,abd0fd436ec8de950b1885a4c8f7dc1b51e8cca599824262c683d75d9806ed4a,2019-10-01
Banco Falabella,Inversiones en sociedades y en sucursales en el exterior,313.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,8f64e08792a1ad3cb6343797403fd6587d1a4dd8e445ad6552b1faf548ba88f1,2019-10-01
Banco Internacional,Inversiones en sociedades y en sucursales en el exterior,417.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,48900d91293cf7891dafc7a944c7f1dc218cee98c2a8141e202a929288679735,2019-10-01
Banco Ripley,Inversiones en sociedades y en sucursales en el exterior,12.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,d053b6dda7a754b90d393bfacb54d25353bb0cd11e121f1833f1210f49716240,2019-10-01
Banco Santander-Chile,Inversiones en sociedades y en sucursales en el exterior,10261.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,1fe85a72db2073c7a57732cc3dac0e6004167cf651653b81421ae5f09e1c0c07,2019-10-01
Banco Security,Inversiones en sociedades y en sucursales en el exterior,2095.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,316e1cdf682315e0ea8e6be98dd0f0a0c9f69a35c14dd37e63821c5c1732b295,2019-10-01
"Bank of China, Agencia en Chile",Inversiones en sociedades y en sucursales en el exterior,0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,4012f2cde72d7eae7f040d00566a0a98fe69ba22f6175f97700a047c69a3ffc0,2019-10-01
"China Construction Bank, Agencia en Chile",Inversiones en sociedades y en sucursales en el exterior,0.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,6c07f70a2c8c5c623f49e60a2ad669ca66803e942672b49becb97378bca398ef,2019-10-01
HSBC Bank (Chile),Inversiones en sociedades y en sucursales en el exterior,273.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,78ab0dbf90584cfd0d001132c36918e2c48be97dd83ce7ea6798c528c37842dc,2019-10-01
Ita� Corpbanca,Inversiones en sociedades y en sucursales en el exterior,9840.00,2020-12-14 19:14:16.137,com_soluciones_poc_cmf_process_activosbanco1_mes,62d41108c11548ed976995f6a7c4043528577a716622c753812e25e58fb0c658,2019-10-01
